Date,Close,Change,Momentum
2015-09-03,15.86,0.0,0
2015-09-04,16.07,0.01324085750315264,1
2015-09-08,17.5,0.08898568761667702,1
2015-09-09,17.280001000000002,0.012571371428571305,-1
2015-09-10,16.719998999999998,0.03240752127271314,-1
2015-09-11,16.950001,0.01375610130120238,1
2015-09-14,16.85,0.0058997636637306925,-1
2015-09-15,17.360001,0.03026712166172101,1
2015-09-16,18.129998999999998,0.04435472094730856,1
2015-09-17,19.049999,0.05074462497212503,1
2015-09-18,18.280001000000002,0.04041984464146153,-1
2015-09-21,18.190001000000002,0.004923413297406266,-1
2015-09-22,17.58,0.033534962422487165,-1
2015-09-23,17.18,0.022753128555176257,-1
2015-09-24,16.870001000000002,0.018044179278230366,-1
2015-09-25,16.799999,0.004149495901037726,-1
2015-09-28,16.559998999999998,0.01428571513605459,-1
2015-09-29,15.96,0.03623182585940959,-1
2015-09-30,16.82,0.053884711779448584,1
2015-10-01,16.91,0.005350772889417352,1
2015-10-02,17.450001,0.03193382613837967,1
2015-10-05,17.77,0.01833805052504004,1
2015-10-06,17.049999,0.04051778277996623,-1
2015-10-07,17.75,0.041055779534063336,1
2015-10-08,17.82,0.003943661971831002,1
2015-10-09,18.110001,0.016273905723905732,1
2015-10-12,19.360001,0.06902263561443205,1
2015-10-13,19.639999,0.014462705864529609,1
2015-10-14,19.25,0.01985738390312543,-1
2015-10-15,19.75,0.025974025974025976,1
2015-10-16,19.219998999999998,0.026835493670886185,-1
2015-10-19,18.450001,0.040062332989715434,-1
2015-10-20,18.719998999999998,0.014634037147206524,1
2015-10-21,18.58,0.007478579459325802,-1
2015-10-22,18.18,0.021528525296017148,-1
2015-10-23,18.5,0.017601760176017618,1
2015-10-26,18.51,0.000540540540540625,1
2015-10-27,18.209999,0.01620750945434909,-1
2015-10-28,17.9,0.01702355941919608,-1
2015-10-29,18.129998999999998,0.012849106145251364,1
2015-10-30,18.540001,0.022614562747631826,1
2015-11-02,18.91,0.019956795040086565,1
2015-11-03,19.290001,0.02009524061343205,1
2015-11-04,19.58,0.015033643595974833,1
2015-11-05,19.74,0.008171603677221662,1
2015-11-06,19.440001000000002,0.01519751773049626,-1
2015-11-09,19.280001000000002,0.008230452251519952,-1
2015-11-10,18.559998999999998,0.037344500137733626,-1
2015-11-11,18.700001,0.007543211613319734,1
2015-11-12,19.58,0.0470587675369642,1
2015-11-13,20.799999,0.06230842696629221,1
2015-11-16,21.719998999999998,0.04423077135724853,1
2015-11-17,21.84,0.005524908173338407,1
2015-11-18,21.700001,0.006410210622710601,-1
2015-11-19,21.76,0.002764930748159931,1
2015-11-20,21.950001,0.008731663602941118,1
2015-11-23,21.52,0.0195900218865594,-1
2015-11-24,22.440001000000002,0.04275097583643135,1
2015-11-25,22.200001,0.01069518668916289,-1
2015-11-27,20.92,0.05765770010550894,-1
