Date,Close,Change,Momentum
2015-09-03,146.779999,0.0,0
2015-09-04,143.699997,0.020983799025642503,-1
2015-09-08,147.229996,0.024565059663849566,1
2015-09-09,145.050003,0.014806717783243002,-1
2015-09-10,146.199997,0.007928259056981836,1
2015-09-11,147.369995,0.008002722462436114,1
2015-09-14,145.649994,0.011671310703376197,-1
2015-09-15,147.529999,0.012907690198737744,1
2015-09-16,148.41000400000001,0.005964922429098717,1
2015-09-17,148.139999,0.0018193180562142293,-1
2015-09-18,144.509995,0.024503874878519377,-1
2015-09-21,146.479996,0.013632281974682763,1
2015-09-22,144.429993,0.013995105515977784,-1
2015-09-23,143.66000400000001,0.005331226457928175,-1
2015-09-24,144.41000400000001,0.005220659746048733,1
2015-09-25,145.419998,0.006993933744368413,1
2015-09-28,142.520004,0.019942195295587835,-1
2015-09-29,142.470001,0.00035084899380162656,-1
2015-09-30,144.970001,0.017547553747823727,1
2015-10-01,143.58999599999999,0.009519245295445719,-1
2015-10-02,144.580002,0.006894672523007957,1
2015-10-05,149.03999299999998,0.030847910764311468,1
2015-10-06,148.779999,0.0017444579455930171,-1
2015-10-07,150.08999599999999,0.008804926796645438,1
2015-10-08,152.279999,0.014591265629722709,1
2015-10-09,152.389999,0.0007223535639764827,1
2015-10-12,151.139999,0.008202638022197244,-1
2015-10-13,149.619995,0.010056927418664336,-1
2015-10-14,150.009995,0.0026066034823755664,1
2015-10-15,150.08999599999999,0.0005333044641457495,1
2015-10-16,150.389999,0.001998820760845405,1
2015-10-19,149.220001,0.007779759344236664,-1
2015-10-20,140.639999,0.05749900779051736,-1
2015-10-21,140.919998,0.001990891652381224,1
2015-10-22,144.08999599999999,0.022495018769443872,1
2015-10-23,144.679993,0.004094642351159556,1
2015-10-26,143.66000400000001,0.007049965782068991,-1
2015-10-27,137.860001,0.04037312291874921,-1
2015-10-28,140.830002,0.021543602048864022,1
2015-10-29,140.550003,0.0019882056097677513,-1
2015-10-30,140.080002,0.003344012735453277,-1
2015-11-02,140.369995,0.0020701955729553836,1
2015-11-03,141.880005,0.010757355943483668,1
2015-11-04,141.630005,0.0017620523765840012,-1
2015-11-05,139.889999,0.012285574656302683,-1
2015-11-06,138.25,0.011723489968714555,-1
2015-11-09,135.309998,0.021265837251356185,-1
2015-11-10,135.470001,0.0011824920727586516,1
2015-11-11,135.020004,0.003321746487622719,-1
2015-11-12,133.03999299999998,0.01466457518398547,-1
2015-11-13,131.75,0.009696279824668823,-1
2015-11-16,133.71000700000002,0.014876713472485911,1
2015-11-17,133.820007,0.0008226758973992515,1
2015-11-18,135.820007,0.014945448328963246,1
2015-11-19,136.740005,0.006773655960715659,1
2015-11-20,138.5,0.012871105277493617,1
2015-11-23,138.46000700000002,0.0002887581227435472,-1
2015-11-24,138.600006,0.0010111150723832395,1
2015-11-25,138.0,0.0043290474316430225,-1
2015-11-27,138.46000700000002,0.00333338405797115,1
2015-11-30,139.419998,0.006933345019980923,1
2015-12-01,141.279999,0.013340991440840583,1
2015-12-02,139.699997,0.011183479694107355,-1
2015-12-03,138.919998,0.005583385946672595,-1
2015-12-04,140.429993,0.010869529381939694,1
2015-12-07,139.550003,0.006266396381576351,-1
2015-12-08,138.050003,0.010748835311741268,-1
2015-12-09,136.610001,0.010431017520513872,-1
2015-12-10,136.779999,0.0012444037680666771,1
2015-12-11,134.570007,0.016157274573455727,-1
2015-12-14,135.929993,0.01010615983693894,1
2015-12-15,137.78999299999998,0.013683514277823772,1
2015-12-16,139.28999299999998,0.010886131622054733,1
2015-12-17,136.75,0.018235287010172952,-1
2015-12-18,134.899994,0.013528380255941554,-1
2015-12-21,135.5,0.004447783741191327,1
2015-12-22,137.929993,0.017933527675276725,1
2015-12-23,138.53999299999998,0.004422533393443914,1
2015-12-24,138.25,0.0020932078436006656,-1
2015-12-28,137.610001,0.004629287522603898,-1
2015-12-29,139.779999,0.015769188171141663,1
2015-12-30,139.33999599999999,0.0031478251763331216,-1
2015-12-31,137.619995,0.01234391452114005,-1
2016-01-04,135.949997,0.012134850026698465,-1
2016-01-05,135.850006,0.0007354983612098838,-1
2016-01-06,135.169998,0.005005579462396307,-1
2016-01-07,132.860001,0.017089568944137896,-1
2016-01-08,131.630005,0.009257835245688429,-1
2016-01-11,133.229996,0.012155214914714836,1
2016-01-12,132.899994,0.002476934698699589,-1
